암호화요양기호,요양기관명,유형코드,유형코드명,간호등급
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz,오케이병원,5,건강보험(환자수),2
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz,오케이병원,6,의료급여(환자수),2
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,연세건우병원,1,건강보험,4
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,연세건우병원,2,의료급여,4
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,라온힐요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,라온힐요양병원,4,간호인력,1
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,한서요양병원,3,의사인력,1
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,한서요양병원,4,간호인력,1
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz,원주민중요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz,원주민중요양병원,4,간호인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,베스트병원,1,건강보험,7
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,베스트병원,2,의료급여,7
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,베스트병원,5,건강보험(환자수),7
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,베스트병원,6,의료급여(환자수),7
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz,의료법인해도의료재단제일마디요양병원,3,의사인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz,의료법인해도의료재단제일마디요양병원,4,간호인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkNjIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDYjJDgz,경희대학교치과병원,1,건강보험,1
JDQ4MTg4MSM1MSMkMSMkMCMkNjIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDYjJDgz,경희대학교치과병원,2,의료급여,1
JDQ4MTg4MSM1MSMkMSMkMCMkNjIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,학교법인연세대학교치과대학치과병원,1,건강보험,6
JDQ4MTg4MSM1MSMkMSMkMCMkNjIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,학교법인연세대학교치과대학치과병원,2,의료급여,6
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,목포한사랑병원,1,건강보험,3
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,목포한사랑병원,2,의료급여,3
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,목포한사랑병원,5,건강보험(환자수),1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,목포한사랑병원,6,의료급여(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNzEjJDEjJDgjJDgz,성모사랑병원,1,건강보험,4
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNzEjJDEjJDgjJDgz,성모사랑병원,2,의료급여,4
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNzEjJDEjJDgjJDgz,성모사랑병원,5,건강보험(환자수),3
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNzEjJDEjJDgjJDgz,성모사랑병원,6,의료급여(환자수),3
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz,우리들한방병원,1,건강보험,7
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz,우리들한방병원,2,의료급여,7
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz,우리들한방병원,5,건강보험(환자수),7
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz,우리들한방병원,6,의료급여(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,더드림요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,더드림요양병원,4,간호인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,광주누가요양병원,3,의사인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,광주누가요양병원,4,간호인력,1
JDU4MTI3MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNzEjJDEjJDgjJDgz,연세서울병원,1,건강보험,7
JDU4MTI3MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNzEjJDEjJDgjJDgz,연세서울병원,2,의료급여,7
JDU4MTI3MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNzEjJDEjJDgjJDgz,연세서울병원,5,건강보험(환자수),7
JDU4MTI3MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNzEjJDEjJDgjJDgz,연세서울병원,6,의료급여(환자수),7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,좋은날에 드라마여성병원,1,건강보험,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,좋은날에 드라마여성병원,2,의료급여,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,좋은날에 드라마여성병원,5,건강보험(환자수),7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,좋은날에 드라마여성병원,6,의료급여(환자수),7
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz,리드힐병원,1,건강보험,4
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz,리드힐병원,2,의료급여,4
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,가자연세병원,1,건강보험,6
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,가자연세병원,2,의료급여,6
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,가자연세병원,5,건강보험(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,가자연세병원,6,의료급여(환자수),1
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,SG삼성조은병원,1,건강보험,6
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,SG삼성조은병원,2,의료급여,6
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,SG삼성조은병원,5,건강보험(환자수),4
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,SG삼성조은병원,6,의료급여(환자수),4
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,대웅당한방병원,1,건강보험,7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,대웅당한방병원,2,의료급여,7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,대웅당한방병원,5,건강보험(환자수),7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,대웅당한방병원,6,의료급여(환자수),7
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,그린요양병원,3,의사인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,그린요양병원,4,간호인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,대구시티병원,1,건강보험,7
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,대구시티병원,2,의료급여,7
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,대구시티병원,5,건강보험(환자수),7
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,대구시티병원,6,의료급여(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDQjJDgz,파주시티요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDQjJDgz,파주시티요양병원,4,간호인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjODEjJDEjJDIjJDgz,어울림병원,1,건강보험,7
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjODEjJDEjJDIjJDgz,어울림병원,2,의료급여,7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz,퇴계원 서울요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz,퇴계원 서울요양병원,4,간호인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQwMyQyNjE4MzIjNTEjJDEjJDIjJDgz,올바른 요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQwMyQyNjE4MzIjNTEjJDEjJDIjJDgz,올바른 요양병원,4,간호인력,1
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,전북대학교병원,1,건강보험,2
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,전북대학교병원,2,의료급여,2
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,재단법인예수병원유지재단예수병원,1,건강보험,3
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,재단법인예수병원유지재단예수병원,2,의료급여,3
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,재단법인예수병원유지재단예수병원,5,건강보험(환자수),1
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,재단법인예수병원유지재단예수병원,6,의료급여(환자수),1
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,재단법인 아산사회복지재단 정읍아산병원,1,건강보험,4
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,재단법인 아산사회복지재단 정읍아산병원,2,의료급여,4
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,재단법인 아산사회복지재단 정읍아산병원,5,건강보험(환자수),2
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,재단법인 아산사회복지재단 정읍아산병원,6,의료급여(환자수),2
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,원광대학교병원,1,건강보험,1
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,원광대학교병원,2,의료급여,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,모두병원,1,건강보험,3
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,모두병원,2,의료급여,3
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,모두병원,5,건강보험(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,모두병원,6,의료급여(환자수),1
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNTEjJDEjJDIjJDgz,의료법인 다원의료재단 영동제일요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNTEjJDEjJDIjJDgz,의료법인 다원의료재단 영동제일요양병원,4,간호인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,자연요양병원,3,의사인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,자연요양병원,4,간호인력,1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,울산아동병원,1,건강보험,6
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,울산아동병원,2,의료급여,6
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,울산아동병원,5,건강보험(환자수),2
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,울산아동병원,6,의료급여(환자수),2
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,하나아동병원,1,건강보험,4
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,하나아동병원,2,의료급여,4
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,하나아동병원,5,건강보험(환자수),3
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,하나아동병원,6,의료급여(환자수),3
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,의료법인 정강의료재단 위드미요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,의료법인 정강의료재단 위드미요양병원,4,간호인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz,행복한방병원,1,건강보험,7
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz,행복한방병원,2,의료급여,7
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz,행복한방병원,5,건강보험(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz,행복한방병원,6,의료급여(환자수),7
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,여수전남병원,1,건강보험,6
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,여수전남병원,2,의료급여,6
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,여수전남병원,5,건강보험(환자수),4
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,여수전남병원,6,의료급여(환자수),4
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인 연호요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인 연호요양병원,4,간호인력,2
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEwMDIjNTEjJDEjJDYjJDgz,아주편한병원,1,건강보험,7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEwMDIjNTEjJDEjJDYjJDgz,아주편한병원,2,의료급여,7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEwMDIjNTEjJDEjJDYjJDgz,아주편한병원,5,건강보험(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEwMDIjNTEjJDEjJDYjJDgz,아주편한병원,6,의료급여(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,안산조은요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,안산조은요양병원,4,간호인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,경상북도립김천노인전문요양병원,3,의사인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,경상북도립김천노인전문요양병원,4,간호인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,신가병원,1,건강보험,3
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,신가병원,2,의료급여,3
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,신가병원,5,건강보험(환자수),1
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,신가병원,6,의료급여(환자수),1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,서울현대요양병원,3,의사인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,서울현대요양병원,4,간호인력,1
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjODEjJDEjJDIjJDgz,전주다솔아동병원,1,건강보험,7
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjODEjJDEjJDIjJDgz,전주다솔아동병원,2,의료급여,7
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjODEjJDEjJDIjJDgz,전주다솔아동병원,5,건강보험(환자수),1
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjODEjJDEjJDIjJDgz,전주다솔아동병원,6,의료급여(환자수),1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNzEjJDEjJDgjJDgz,포항휴요양병원,3,의사인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNzEjJDEjJDgjJDgz,포항휴요양병원,4,간호인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz,지혜병원,1,건강보험,7
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz,지혜병원,2,의료급여,7
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,전남제일요양병원,3,의사인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,전남제일요양병원,4,간호인력,1
